time,mult
01:53:00,0.054
01:54:00,0.054
01:55:00,0.054
01:56:00,0.054
01:57:00,0.054
01:58:00,0.054
01:59:00,0.054
02:00:00,0.054
02:01:00,0.054
02:02:00,0.054
02:03:00,0.054
02:04:00,0.054
02:05:00,0.054
02:06:00,0.054
02:07:00,0.054
02:08:00,0.054
02:09:00,0.054
02:10:00,0.054
02:11:00,0.054
02:12:00,0.054
02:13:00,0.054
02:14:00,0.054
02:15:00,0.054
02:16:00,0.054
02:17:00,0.054
02:18:00,0.054
02:19:00,0.054
02:20:00,0.054
02:21:00,0.054
02:22:00,0.054
02:23:00,0.054
02:24:00,0.054
02:25:00,0.054
02:26:00,0.054
02:27:00,0.054
02:28:00,0.054
02:29:00,0.054
02:30:00,0.054
02:31:00,0.054
02:32:00,0.054
02:33:00,0.054
02:34:00,0.054
02:35:00,0.054
02:36:00,0.054
02:37:00,0.054
02:38:00,0.054
02:39:00,0.054
02:40:00,0.054
02:41:00,0.054
02:42:00,0.054
02:43:00,0.054
02:44:00,0.054
02:45:00,0.054
02:46:00,0.054
02:47:00,0.054
02:48:00,0.054
02:49:00,0.054
02:50:00,0.054
02:51:00,0.054
02:52:00,0.054
02:53:00,0.054
02:54:00,0.054
02:55:00,0.054
02:56:00,0.054
02:57:00,0.054
02:58:00,0.054
02:59:00,0.054
03:00:00,0.054
03:01:00,0.054
03:02:00,0.054
03:03:00,0.054
03:04:00,0.054
03:05:00,0.054
03:06:00,0.054
03:07:00,0.054
03:08:00,0.054
03:09:00,0.054
03:10:00,0.054
03:11:00,0.054
03:12:00,0.054
03:13:00,0.054
03:14:00,0.054
03:15:00,0.054
03:16:00,0.256
03:17:00,0.256
03:18:00,0.256
03:19:00,0.256
03:20:00,0.256
03:21:00,0.256
03:22:00,0.256
03:23:00,0.256
03:24:00,0.256
03:25:00,0.256
03:26:00,0.256
03:27:00,0.256
03:28:00,0.256
03:29:00,0.256
03:30:00,0.256
03:31:00,0.256
03:32:00,0.256
03:33:00,0.256
03:34:00,0.256
03:35:00,0.256
03:36:00,0.256
03:37:00,0.256
03:38:00,0.054
03:39:00,0.054
03:40:00,0.054
03:41:00,0.054
03:42:00,0.054
03:43:00,0.054
03:44:00,0.054
03:45:00,0.054
03:46:00,0.054
03:47:00,0.153
03:48:00,0.153
03:49:00,0.153
03:50:00,0.153
03:51:00,0.153
03:52:00,0.153
03:53:00,0.153
03:54:00,0.153
03:55:00,0.153
03:56:00,0.153
03:57:00,0.153
03:58:00,0.153
03:59:00,0.153
04:00:00,0.153
04:01:00,0.153
04:02:00,0.153
04:03:00,0.153
04:04:00,0.153
04:05:00,0.054
04:06:00,0.054
04:07:00,0.054
04:08:00,0.054
04:09:00,0.054
04:10:00,0.054
04:11:00,0.054
04:12:00,0.054
04:13:00,0.054
04:14:00,0.054
04:15:00,0.054
04:16:00,0.054
04:17:00,0.054
04:18:00,0.054
04:19:00,0.054
04:20:00,0.054
04:21:00,0.054
04:22:00,0.054
04:23:00,0.054
04:24:00,0.054
04:25:00,0.054
04:26:00,0.054
04:27:00,0.054
04:28:00,0.054
04:29:00,0.054
04:30:00,0.054
04:31:00,0.054
04:32:00,0.054
04:33:00,0.054
04:34:00,0.054
04:35:00,0.054
04:36:00,0.054
04:37:00,0.054
04:38:00,0.256
04:39:00,0.256
04:40:00,0.256
04:41:00,0.256
04:42:00,0.256
04:43:00,0.256
04:44:00,0.256
04:45:00,0.256
04:46:00,0.256
04:47:00,0.256
04:48:00,0.256
04:49:00,0.256
04:50:00,0.256
04:51:00,0.256
04:52:00,0.256
04:53:00,0.256
04:54:00,0.256
04:55:00,0.256
04:56:00,0.256
04:57:00,0.256
04:58:00,0.256
04:59:00,0.256
05:00:00,0.054
05:01:00,0.153
05:02:00,0.153
05:03:00,0.153
05:04:00,0.153
05:05:00,0.153
05:06:00,0.153
05:07:00,0.153
05:08:00,0.153
05:09:00,0.153
05:10:00,0.153
05:11:00,0.153
05:12:00,0.153
05:13:00,0.153
05:14:00,0.153
05:15:00,0.153
05:16:00,0.153
05:17:00,0.153
05:18:00,0.153
05:19:00,0.054
05:20:00,0.054
05:21:00,0.054
05:22:00,0.054
05:23:00,0.054
05:24:00,0.054
05:25:00,0.054
05:26:00,0.054
05:27:00,0.054
05:28:00,0.054
05:29:00,0.054
05:30:00,0.054
05:31:00,0.054
05:32:00,0.054
05:33:00,0.054
05:34:00,0.054
05:35:00,0.054
05:36:00,0.054
05:37:00,0.054
05:38:00,0.054
05:39:00,0.054
05:40:00,0.054
05:41:00,0.054
05:42:00,0.054
05:43:00,0.054
05:44:00,0.054
05:45:00,0.054
05:46:00,0.054
05:47:00,0.054
05:48:00,0.054
05:49:00,0.054
05:50:00,0.054
05:51:00,0.054
05:52:00,0.054
05:53:00,0.054
05:54:00,0.054
05:55:00,0.054
05:56:00,0.054
05:57:00,0.256
05:58:00,0.256
05:59:00,0.256
06:00:00,0.256
06:01:00,0.355
06:02:00,0.355
06:03:00,0.355
06:04:00,0.355
06:05:00,0.355
06:06:00,0.355
06:07:00,0.355
06:08:00,0.355
06:09:00,0.355
06:10:00,0.355
06:11:00,0.355
06:12:00,0.355
06:13:00,0.355
06:14:00,0.355
06:15:00,0.355
06:16:00,0.355
06:17:00,0.355
06:18:00,0.355
06:19:00,0.054
06:20:00,0.054
06:21:00,0.054
06:22:00,0.054
06:23:00,0.054
06:24:00,0.054
06:25:00,0.054
06:26:00,0.054
06:27:00,0.054
06:28:00,0.054
06:29:00,0.054
06:30:00,0.054
06:31:00,0.054
06:32:00,0.054
06:33:00,0.054
06:34:00,0.054
06:35:00,0.054
06:36:00,0.054
06:37:00,0.054
06:38:00,0.054
06:39:00,0.054
06:40:00,0.054
06:41:00,0.054
06:42:00,0.054
06:43:00,0.054
06:44:00,0.054
06:45:00,0.054
06:46:00,0.054
06:47:00,0.054
06:48:00,0.054
06:49:00,0.054
06:50:00,0.054
06:51:00,0.054
06:52:00,0.054
06:53:00,0.054
06:54:00,0.054
06:55:00,0.054
06:56:00,0.054
06:57:00,0.054
06:58:00,0.054
06:59:00,0.054
07:00:00,0.054
07:01:00,0.054
07:02:00,0.054
07:03:00,0.054
07:04:00,0.153
07:05:00,0.153
07:06:00,0.153
07:07:00,0.153
07:08:00,0.153
07:09:00,0.153
07:10:00,0.153
07:11:00,0.153
07:12:00,0.153
07:13:00,0.153
07:14:00,0.153
07:15:00,0.153
07:16:00,0.153
07:17:00,0.153
07:18:00,0.355
07:19:00,0.355
07:20:00,0.355
07:21:00,0.355
07:22:00,0.256
07:23:00,0.256
07:24:00,0.256
07:25:00,0.256
07:26:00,0.256
07:27:00,0.256
07:28:00,0.256
07:29:00,0.256
07:30:00,0.256
07:31:00,0.256
07:32:00,0.256
07:33:00,0.256
07:34:00,0.256
07:35:00,0.256
07:36:00,0.256
07:37:00,0.256
07:38:00,0.256
07:39:00,0.256
07:40:00,0.054
07:41:00,0.054
07:42:00,0.054
07:43:00,0.054
07:44:00,0.054
07:45:00,0.054
07:46:00,0.054
07:47:00,0.054
07:48:00,0.054
07:49:00,0.054
07:50:00,0.054
07:51:00,0.054
07:52:00,0.054
07:53:00,0.054
07:54:00,0.054
07:55:00,0.054
07:56:00,0.054
07:57:00,0.054
07:58:00,0.054
07:59:00,0.054
08:00:00,0.054
08:01:00,0.054
08:02:00,0.054
08:03:00,0.054
08:04:00,0.054
08:05:00,0.054
08:06:00,0.054
08:07:00,0.054
08:08:00,0.054
08:09:00,0.054
08:10:00,0.054
08:11:00,0.054
08:12:00,0.054
08:13:00,0.054
08:14:00,0.054
08:15:00,0.054
08:16:00,0.054
08:17:00,0.054
08:18:00,0.054
08:19:00,0.054
08:20:00,0.054
08:21:00,0.054
08:22:00,0.054
08:23:00,0.054
08:24:00,0.054
08:25:00,0.054
08:26:00,0.054
08:27:00,0.153
08:28:00,0.153
08:29:00,0.153
08:30:00,0.153
08:31:00,0.153
08:32:00,0.153
08:33:00,0.153
08:34:00,0.153
08:35:00,0.153
08:36:00,0.153
08:37:00,0.153
08:38:00,0.153
08:39:00,0.153
08:40:00,0.355
08:41:00,0.355
08:42:00,0.355
08:43:00,0.355
08:44:00,0.355
08:45:00,0.256
08:46:00,0.256
08:47:00,0.256
08:48:00,0.256
08:49:00,0.256
08:50:00,0.256
08:51:00,0.256
08:52:00,0.256
08:53:00,0.256
08:54:00,0.256
08:55:00,0.256
08:56:00,0.256
08:57:00,0.256
08:58:00,0.256
08:59:00,0.256
09:00:00,0.256
09:01:00,0.256
09:02:00,0.054
09:03:00,0.054
09:04:00,0.054
09:05:00,0.054
09:06:00,0.054
09:07:00,0.054
09:08:00,0.054
09:09:00,0.054
09:10:00,0.054
09:11:00,0.054
09:12:00,0.054
09:13:00,0.054
09:14:00,0.054
09:15:00,0.054
09:16:00,0.054
09:17:00,0.054
09:18:00,0.054
09:19:00,0.054
09:20:00,0.054
09:21:00,0.054
09:22:00,0.054
09:23:00,0.054
09:24:00,0.054
09:25:00,0.054
09:26:00,0.054
09:27:00,0.054
09:28:00,0.054
09:29:00,0.054
09:30:00,0.054
09:31:00,0.054
09:32:00,0.054
09:33:00,0.054
09:34:00,0.054
09:35:00,0.054
09:36:00,0.054
09:37:00,0.054
09:38:00,0.054
09:39:00,0.054
09:40:00,0.054
09:41:00,0.054
09:42:00,0.054
09:43:00,0.054
09:44:00,0.054
09:45:00,0.054
09:46:00,0.054
09:47:00,0.054
09:48:00,0.054
09:49:00,0.054
09:50:00,0.054
09:51:00,0.054
09:52:00,0.054
09:53:00,0.054
09:54:00,0.054
09:55:00,0.054
09:56:00,0.054
09:57:00,0.054
09:58:00,0.054
09:59:00,0.153
10:00:00,0.153
10:01:00,0.153
10:02:00,0.153
10:03:00,0.153
10:04:00,0.153
10:05:00,0.153
10:06:00,0.153
10:07:00,0.153
10:08:00,0.153
10:09:00,0.153
10:10:00,0.153
10:11:00,0.153
10:12:00,0.153
10:13:00,0.153
10:14:00,0.153
10:15:00,0.153
10:16:00,0.153
10:17:00,0.054
10:18:00,0.054
10:19:00,0.054
10:20:00,0.054
10:21:00,0.054
10:22:00,0.054
10:23:00,0.054
10:24:00,0.256
10:25:00,0.256
10:26:00,0.256
10:27:00,0.256
10:28:00,0.256
10:29:00,0.256
10:30:00,0.256
10:31:00,0.256
10:32:00,0.256
10:33:00,0.256
10:34:00,0.256
10:35:00,0.256
10:36:00,0.256
10:37:00,0.256
10:38:00,0.256
10:39:00,0.256
10:40:00,0.256
10:41:00,0.256
10:42:00,0.256
10:43:00,0.256
10:44:00,0.256
10:45:00,0.256
10:46:00,0.054
10:47:00,0.054
10:48:00,0.054
10:49:00,0.054
10:50:00,0.054
10:51:00,0.054
10:52:00,0.054
10:53:00,0.054
10:54:00,0.054
10:55:00,0.054
10:56:00,0.054
10:57:00,0.054
10:58:00,0.054
10:59:00,0.054
11:00:00,0.054
11:01:00,0.054
11:02:00,0.054
11:03:00,0.054
11:04:00,0.054
11:05:00,0.054
11:06:00,0.054
11:07:00,0.054
11:08:00,0.054
11:09:00,0.153
11:10:00,0.153
11:11:00,0.153
11:12:00,0.153
11:13:00,0.153
11:14:00,0.153
11:15:00,0.153
11:16:00,0.153
11:17:00,0.153
11:18:00,0.153
11:19:00,0.153
11:20:00,0.153
11:21:00,0.153
11:22:00,0.153
11:23:00,0.153
11:24:00,0.153
11:25:00,0.153
11:26:00,0.153
11:27:00,0.054
11:28:00,0.054
11:29:00,0.054
11:30:00,0.054
11:31:00,0.054
11:32:00,0.054
11:33:00,0.054
11:34:00,0.054
11:35:00,0.054
11:36:00,0.054
11:37:00,0.054
11:38:00,0.054
11:39:00,0.054
11:40:00,0.054
11:41:00,0.054
11:42:00,0.054
11:43:00,0.054
11:44:00,0.054
11:45:00,0.054
11:46:00,0.054
11:47:00,0.054
11:48:00,0.054
11:49:00,0.054
11:50:00,0.054
11:51:00,0.054
11:52:00,0.054
11:53:00,0.054
11:54:00,0.054
11:55:00,0.054
11:56:00,0.256
11:57:00,0.256
11:58:00,0.256
11:59:00,0.256
12:00:00,0.256
12:01:00,0.256
12:02:00,0.256
12:03:00,0.256
12:04:00,0.256
12:05:00,0.355
12:06:00,0.355
12:07:00,0.355
12:08:00,0.355
12:09:00,0.355
12:10:00,0.355
12:11:00,0.355
12:12:00,0.355
12:13:00,0.355
12:14:00,0.355
12:15:00,0.355
12:16:00,0.355
12:17:00,0.355
12:18:00,0.153
12:19:00,0.153
12:20:00,0.153
12:21:00,0.153
12:22:00,0.153
12:23:00,0.054
12:24:00,0.054
12:25:00,0.054
12:26:00,0.054
12:27:00,0.054
12:28:00,0.054
12:29:00,0.054
12:30:00,0.054
12:31:00,0.054
12:32:00,0.054
12:33:00,0.054
12:34:00,0.054
12:35:00,0.054
12:36:00,0.054
12:37:00,0.054
12:38:00,0.054
12:39:00,0.054
12:40:00,0.054
12:41:00,0.054
12:42:00,0.054
12:43:00,0.054
12:44:00,0.054
12:45:00,0.054
12:46:00,0.054
12:47:00,0.054
12:48:00,0.054
12:49:00,0.054
12:50:00,0.054
12:51:00,0.054
12:52:00,0.054
12:53:00,0.054
12:54:00,0.054
12:55:00,0.054
12:56:00,0.054
12:57:00,0.054
12:58:00,0.054
12:59:00,0.054
13:00:00,0.054
13:01:00,0.054
13:02:00,0.054
13:03:00,0.054
13:04:00,0.054
13:05:00,0.054
13:06:00,0.054
13:07:00,0.054
13:08:00,0.054
13:09:00,0.054
13:10:00,0.054
13:11:00,0.054
13:12:00,0.054
13:13:00,0.153
13:14:00,0.153
13:15:00,0.153
13:16:00,0.153
13:17:00,0.153
13:18:00,0.153
13:19:00,0.153
13:20:00,0.153
13:21:00,0.153
13:22:00,0.153
13:23:00,0.153
13:24:00,0.153
13:25:00,0.153
13:26:00,0.153
13:27:00,0.153
13:28:00,0.153
13:29:00,0.153
13:30:00,0.153
13:31:00,0.054
13:32:00,0.054
13:33:00,0.054
13:34:00,0.054
13:35:00,0.054
13:36:00,0.054
13:37:00,0.054
13:38:00,0.054
13:39:00,0.054
13:40:00,0.054
13:41:00,0.054
13:42:00,0.054
13:43:00,0.054
13:44:00,0.054
13:45:00,0.054
13:46:00,0.054
13:47:00,0.054
13:48:00,0.054
13:49:00,0.054
13:50:00,0.054
13:51:00,0.054
13:52:00,0.054
13:53:00,0.054
13:54:00,0.054
13:55:00,0.054
13:56:00,0.054
13:57:00,0.054
13:58:00,0.054
13:59:00,0.256
14:00:00,0.256
14:01:00,0.256
14:02:00,0.256
14:03:00,0.256
14:04:00,0.256
14:05:00,0.256
14:06:00,0.256
14:07:00,0.256
14:08:00,0.256
14:09:00,0.256
14:10:00,0.256
14:11:00,0.256
14:12:00,0.256
14:13:00,0.256
14:14:00,0.256
14:15:00,0.256
14:16:00,0.256
14:17:00,0.256
14:18:00,0.256
14:19:00,0.355
14:20:00,0.355
14:21:00,0.153
14:22:00,0.153
14:23:00,0.153
14:24:00,0.153
14:25:00,0.153
14:26:00,0.153
14:27:00,0.153
14:28:00,0.153
14:29:00,0.153
14:30:00,0.153
14:31:00,0.153
14:32:00,0.153
14:33:00,0.153
14:34:00,0.153
14:35:00,0.153
14:36:00,0.153
14:37:00,0.054
14:38:00,0.054
14:39:00,0.054
14:40:00,0.054
14:41:00,0.054
14:42:00,0.054
14:43:00,0.054
14:44:00,0.054
14:45:00,0.054
14:46:00,0.054
14:47:00,0.054
14:48:00,0.054
14:49:00,0.054
14:50:00,0.054
14:51:00,0.054
14:52:00,0.054
14:53:00,0.054
14:54:00,0.054
14:55:00,0.054
14:56:00,0.054
14:57:00,0.054
14:58:00,0.054
14:59:00,0.054
15:00:00,0.054
15:01:00,0.054
15:02:00,0.054
15:03:00,0.054
15:04:00,0.054
15:05:00,0.054
15:06:00,0.054
15:07:00,0.054
15:08:00,0.054
15:09:00,0.054
15:10:00,0.054
15:11:00,0.054
15:12:00,0.054
15:13:00,0.054
15:14:00,0.054
15:15:00,0.054
15:16:00,0.054
15:17:00,0.256
15:18:00,0.256
15:19:00,0.256
15:20:00,0.256
15:21:00,0.256
15:22:00,0.256
15:23:00,0.256
15:24:00,0.256
15:25:00,0.256
15:26:00,0.256
15:27:00,0.256
15:28:00,0.256
15:29:00,0.256
15:30:00,0.256
15:31:00,0.256
15:32:00,0.256
15:33:00,0.256
15:34:00,0.256
15:35:00,0.256
15:36:00,0.256
15:37:00,0.256
15:38:00,0.256
15:39:00,0.054
15:40:00,0.054
15:41:00,0.054
15:42:00,0.054
15:43:00,0.054
15:44:00,0.054
15:45:00,0.054
15:46:00,0.054
15:47:00,0.054
15:48:00,0.054
15:49:00,0.054
15:50:00,0.054
15:51:00,0.054
15:52:00,0.054
15:53:00,0.054
15:54:00,0.054
15:55:00,0.054
15:56:00,0.153
15:57:00,0.153
15:58:00,0.153
15:59:00,0.153
16:00:00,0.153
16:01:00,0.153
16:02:00,0.153
16:03:00,0.153
16:04:00,0.153
16:05:00,0.153
16:06:00,0.153
16:07:00,0.153
16:08:00,0.153
16:09:00,0.153
16:10:00,0.153
16:11:00,0.153
16:12:00,0.153
16:13:00,0.153
16:14:00,0.054
16:15:00,0.054
16:16:00,0.054
16:17:00,0.054
16:18:00,0.054
16:19:00,0.054
16:20:00,0.054
16:21:00,0.054
16:22:00,0.054
16:23:00,0.054
16:24:00,0.054
16:25:00,0.054
16:26:00,0.054
16:27:00,0.054
16:28:00,0.054
16:29:00,0.256
16:30:00,0.256
16:31:00,0.256
16:32:00,0.256
16:33:00,0.256
16:34:00,0.256
16:35:00,0.256
16:36:00,0.256
16:37:00,0.256
16:38:00,0.256
16:39:00,0.256
16:40:00,0.256
16:41:00,0.256
16:42:00,0.256
16:43:00,0.256
16:44:00,0.256
16:45:00,0.256
16:46:00,0.256
16:47:00,0.256
16:48:00,0.256
16:49:00,0.256
16:50:00,0.256
16:51:00,0.054
16:52:00,0.054
16:53:00,0.054
16:54:00,0.054
16:55:00,0.054
16:56:00,0.054
16:57:00,0.054
16:58:00,0.054
16:59:00,0.054
17:00:00,0.054
17:01:00,0.054
17:02:00,0.054
17:03:00,0.054
17:04:00,0.054
17:05:00,0.054
17:06:00,0.054
17:07:00,0.054
17:08:00,0.054
17:09:00,0.054
17:10:00,0.054
17:11:00,0.054
17:12:00,0.054
17:13:00,0.054
17:14:00,0.054
17:15:00,0.054
17:16:00,0.054
17:17:00,0.054
17:18:00,0.054
17:19:00,0.054
17:20:00,0.054
17:21:00,0.054
17:22:00,0.054
17:23:00,0.054
17:24:00,0.054
17:25:00,0.054
17:26:00,0.054
17:27:00,0.054
17:28:00,0.054
17:29:00,0.054
17:30:00,0.054
17:31:00,0.054
17:32:00,0.154
17:33:00,0.174
17:34:00,0.214
17:35:00,0.314
17:36:00,0.374
17:37:00,0.334
17:38:00,0.234
17:39:00,0.234
17:40:00,0.234
17:41:00,0.234
17:42:00,0.194
17:43:00,0.194
17:44:00,0.234
17:45:00,0.234
17:46:00,0.234
17:47:00,1.46
17:48:00,1.56
17:49:00,1.704
17:50:00,1.704
17:51:00,1.704
17:52:00,1.704
17:53:00,1.704
17:54:00,1.704
17:55:00,1.604
17:56:00,1.604
17:57:00,1.604
17:58:00,1.604
17:59:00,1.504
18:00:00,1.504
18:01:00,3.445
18:02:00,3.485
18:03:00,3.485
18:04:00,1.504
18:05:00,1.603
18:06:00,1.805
18:07:00,1.805
18:08:00,1.845
18:09:00,1.845
18:10:00,1.905
18:11:00,1.905
18:12:00,1.905
18:13:00,1.905
18:14:00,1.919
18:15:00,1.979
18:16:00,1.979
18:17:00,1.979
18:18:00,2.039
18:19:00,2.039
18:20:00,2.039
18:21:00,2.039
18:22:00,2.039
18:23:00,1.94
18:24:00,2
18:25:00,2
18:26:00,2
18:27:00,2
18:28:00,1.798
18:29:00,1.798
18:30:00,1.798
18:31:00,1.858
18:32:00,1.858
18:33:00,1.858
18:34:00,1.798
18:35:00,1.798
18:36:00,1.798
18:37:00,1.798
18:38:00,1.798
18:39:00,1.798
18:40:00,1.798
18:41:00,1.798
18:42:00,1.798
18:43:00,1.798
18:44:00,1.738
18:45:00,1.678
18:46:00,1.728
18:47:00,0.462
18:48:00,0.462
18:49:00,0.462
18:50:00,0.462
18:51:00,0.462
18:52:00,0.462
18:53:00,0.462
18:54:00,0.462
18:55:00,0.462
18:56:00,0.462
18:57:00,0.402
18:58:00,0.402
18:59:00,0.402
19:00:00,0.402
19:01:00,0.402
19:02:00,0.402
19:03:00,0.402
19:04:00,0.402
19:05:00,0.402
19:06:00,0.502
19:07:00,0.442
19:08:00,0.442
19:09:00,0.442
19:10:00,0.462
19:11:00,0.462
19:12:00,0.462
19:13:00,0.462
19:14:00,0.448
19:15:00,0.448
19:16:00,0.408
19:17:00,0.468
19:18:00,0.408
19:19:00,0.408
19:20:00,0.408
19:21:00,0.61
19:22:00,0.61
19:23:00,0.61
19:24:00,0.55
19:25:00,0.55
19:26:00,0.55
19:27:00,0.55
19:28:00,0.51
19:29:00,0.45
19:30:00,0.45
19:31:00,0.45
19:32:00,0.45
19:33:00,0.45
19:34:00,0.45
19:35:00,0.45
19:36:00,0.549
19:37:00,0.549
19:38:00,0.549
19:39:00,0.549
19:40:00,0.549
19:41:00,0.549
19:42:00,0.549
19:43:00,0.407
19:44:00,0.407
19:45:00,0.407
19:46:00,0.407
19:47:00,0.407
19:48:00,0.407
19:49:00,0.407
19:50:00,0.407
19:51:00,0.407
19:52:00,0.407
19:53:00,0.407
19:54:00,0.308
19:55:00,0.308
19:56:00,0.308
19:57:00,0.308
19:58:00,0.328
19:59:00,0.328
20:00:00,0.328
20:01:00,0.344
20:02:00,0.344
20:03:00,0.344
20:04:00,0.344
20:05:00,0.344
20:06:00,0.344
20:07:00,0.344
20:08:00,0.384
20:09:00,0.404
20:10:00,0.364
20:11:00,0.424
20:12:00,0.424
20:13:00,0.424
20:14:00,0.424
20:15:00,0.424
20:16:00,0.424
20:17:00,0.464
20:18:00,0.464
20:19:00,0.464
20:20:00,0.404
20:21:00,0.424
20:22:00,0.484
20:23:00,0.484
20:24:00,0.484
20:25:00,0.464
20:26:00,0.464
20:27:00,0.504
20:28:00,0.504
20:29:00,0.504
20:30:00,0.638
20:31:00,0.638
20:32:00,0.638
20:33:00,0.638
20:34:00,0.638
20:35:00,0.84
20:36:00,0.9
20:37:00,0.88
20:38:00,0.88
20:39:00,0.894
20:40:00,0.834
20:41:00,0.834
20:42:00,0.947
20:43:00,0.947
20:44:00,0.947
20:45:00,0.947
20:46:00,0.947
20:47:00,0.987
20:48:00,0.888
20:49:00,0.888
20:50:00,0.888
20:51:00,0.888
20:52:00,0.888
20:53:00,0.788
20:54:00,0.848
20:55:00,0.848
20:56:00,0.948
20:57:00,0.746
20:58:00,0.586
20:59:00,0.586
21:00:00,0.526
21:01:00,0.526
21:02:00,0.526
21:03:00,2.467
21:04:00,2.467
21:05:00,2.467
21:06:00,0.526
21:07:00,0.566
21:08:00,0.626
21:09:00,0.566
21:10:00,0.536
21:11:00,0.536
21:12:00,0.536
21:13:00,0.476
21:14:00,0.5
21:15:00,0.54
21:16:00,0.54
21:17:00,0.5
21:18:00,0.5
21:19:00,0.5
21:20:00,0.5
21:21:00,0.5
21:22:00,0.5
21:23:00,0.5
21:24:00,0.5
21:25:00,0.5
21:26:00,0.5
21:27:00,0.5
21:28:00,0.5
21:29:00,0.5
21:30:00,0.5
21:31:00,0.5
21:32:00,2.441
21:33:00,2.441
21:34:00,2.441
21:35:00,0.524
21:36:00,0.524
21:37:00,0.524
21:38:00,0.524
21:39:00,0.51
21:40:00,0.51
21:41:00,0.51
21:42:00,0.51
21:43:00,0.51
21:44:00,0.51
21:45:00,0.51
21:46:00,0.56
21:47:00,0.762
21:48:00,0.762
21:49:00,0.762
21:50:00,0.762
21:51:00,0.762
21:52:00,0.762
21:53:00,0.699
21:54:00,0.699
21:55:00,0.699
21:56:00,0.699
21:57:00,0.699
21:58:00,0.699
21:59:00,0.699
22:00:00,0.699
22:01:00,0.699
22:02:00,0.699
22:03:00,0.699
22:04:00,0.699
22:05:00,0.649
22:06:00,0.649
22:07:00,0.649
22:08:00,0.649
22:09:00,0.447
22:10:00,0.447
22:11:00,0.447
22:12:00,0.447
22:13:00,0.507
22:14:00,0.447
22:15:00,0.467
22:16:00,0.527
22:17:00,0.527
22:18:00,0.527
22:19:00,0.527
22:20:00,0.538
22:21:00,0.538
22:22:00,0.538
22:23:00,0.538
22:24:00,0.538
22:25:00,0.478
22:26:00,0.552
22:27:00,0.652
22:28:00,3.142
22:29:00,3.142
22:30:00,3.142
22:31:00,3.082
22:32:00,3.142
22:33:00,3.142
22:34:00,3.082
22:35:00,3.082
22:36:00,3.082
22:37:00,3.082
22:38:00,3.082
22:39:00,3.082
22:40:00,3.082
22:41:00,3.082
22:42:00,3.082
22:43:00,3.082
22:44:00,3.082
22:45:00,3.082
22:46:00,3.082
22:47:00,3.082
22:48:00,3.082
22:49:00,2.938
22:50:00,2.938
22:51:00,2.938
22:52:00,2.938
22:53:00,2.938
22:54:00,2.938
22:55:00,0.335
22:56:00,0.335
22:57:00,0.335
22:58:00,0.335
22:59:00,0.335
23:00:00,0.434
23:01:00,0.434
23:02:00,0.434
23:03:00,0.434
23:04:00,0.434
23:05:00,0.434
23:06:00,0.398
23:07:00,0.398
23:08:00,0.398
23:09:00,0.398
23:10:00,0.398
23:11:00,0.398
23:12:00,0.398
23:13:00,0.398
23:14:00,0.398
23:15:00,0.398
23:16:00,0.398
23:17:00,0.398
23:18:00,0.299
23:19:00,0.299
